,Company_Name,Ratings,Rating_Count,Salary,Interview,Jobs
2081,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2082,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2083,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2084,Cognizant,3.6,60.2k,6L,6.3k,624
2085,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2086,HDFC Bank,3.8,51.1k,1.5L,3k,330
2087,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2088,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2089,HCLTech,3.4,44.8k,3.8L,4.5k,284
2090,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2091,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2092,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2093,Jio,4.4,33.1k,62.5k,4.1k,3
2094,Axis Bank,3.6,32.5k,1L,1.9k,192
2095,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2096,Amazon,3.9,31k,1.5L,5.8k,1.9k
2097,iEnergizer,4.6,27.2k,24k,1.2k,94
2098,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
2099,LTIMindtree,3.6,26k,1.9L,3.4k,548
2100,IBM,3.9,25.4k,2.1L,2.6k,2k
2101,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2102,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2103,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2104,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2105,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2106,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2107,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2108,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2109,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2110,Cognizant,3.6,60.2k,6L,6.3k,624
2111,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2112,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2113,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2114,Cognizant,3.6,60.2k,6L,6.3k,624
2115,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2116,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2117,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2118,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2119,Cognizant,3.6,60.2k,6L,6.3k,624
2120,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2121,HDFC Bank,3.8,51.1k,1.5L,3k,330
2122,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2123,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2124,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2125,Cognizant,3.6,60.2k,6L,6.3k,624
2126,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2127,HDFC Bank,3.8,51.1k,1.5L,3k,330
2128,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2129,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2130,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2131,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2132,Cognizant,3.6,60.2k,6L,6.3k,624
2133,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2134,HDFC Bank,3.8,51.1k,1.5L,3k,330
2135,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2136,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2137,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2138,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2139,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2140,Cognizant,3.6,60.2k,6L,6.3k,624
2141,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2142,HDFC Bank,3.8,51.1k,1.5L,3k,330
2143,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2144,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2145,HCLTech,3.4,44.8k,3.8L,4.5k,284
2146,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2147,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2148,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2149,Cognizant,3.6,60.2k,6L,6.3k,624
2150,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2151,HDFC Bank,3.8,51.1k,1.5L,3k,330
2152,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2153,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2154,HCLTech,3.4,44.8k,3.8L,4.5k,284
2155,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2156,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2157,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2158,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2159,Cognizant,3.6,60.2k,6L,6.3k,624
2160,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2161,HDFC Bank,3.8,51.1k,1.5L,3k,330
2162,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2163,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2164,HCLTech,3.4,44.8k,3.8L,4.5k,284
2165,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2166,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2167,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2168,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2169,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2170,Cognizant,3.6,60.2k,6L,6.3k,624
2171,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2172,HDFC Bank,3.8,51.1k,1.5L,3k,330
2173,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2174,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2175,HCLTech,3.4,44.8k,3.8L,4.5k,284
2176,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2177,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2178,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2179,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2180,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2181,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2182,Cognizant,3.6,60.2k,6L,6.3k,624
2183,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2184,HDFC Bank,3.8,51.1k,1.5L,3k,330
2185,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2186,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2187,HCLTech,3.4,44.8k,3.8L,4.5k,284
2188,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2189,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2190,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2191,Jio,4.4,33.1k,62.5k,4.1k,3
2192,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2193,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2194,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2195,Cognizant,3.6,60.2k,6L,6.3k,624
2196,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2197,HDFC Bank,3.8,51.1k,1.5L,3k,330
2198,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2199,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2200,HCLTech,3.4,44.8k,3.8L,4.5k,284
2201,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2202,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2203,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2204,Jio,4.4,33.1k,62.5k,4.1k,3
2205,Axis Bank,3.6,32.5k,1L,1.9k,192
2206,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2207,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2208,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2209,Cognizant,3.6,60.2k,6L,6.3k,624
2210,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2211,HDFC Bank,3.8,51.1k,1.5L,3k,330
2212,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2213,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2214,HCLTech,3.4,44.8k,3.8L,4.5k,284
2215,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2216,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2217,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2218,Jio,4.4,33.1k,62.5k,4.1k,3
2219,Axis Bank,3.6,32.5k,1L,1.9k,192
2220,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2221,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2222,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2223,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2224,Cognizant,3.6,60.2k,6L,6.3k,624
2225,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2226,HDFC Bank,3.8,51.1k,1.5L,3k,330
2227,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2228,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2229,HCLTech,3.4,44.8k,3.8L,4.5k,284
2230,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2231,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2232,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2233,Jio,4.4,33.1k,62.5k,4.1k,3
2234,Axis Bank,3.6,32.5k,1L,1.9k,192
2235,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2236,Amazon,3.9,31k,1.5L,5.8k,1.9k
2237,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2238,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2239,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2240,Cognizant,3.6,60.2k,6L,6.3k,624
2241,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2242,HDFC Bank,3.8,51.1k,1.5L,3k,330
2243,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2244,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2245,HCLTech,3.4,44.8k,3.8L,4.5k,284
2246,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2247,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2248,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2249,Jio,4.4,33.1k,62.5k,4.1k,3
2250,Axis Bank,3.6,32.5k,1L,1.9k,192
2251,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2252,Amazon,3.9,31k,1.5L,5.8k,1.9k
2253,iEnergizer,4.6,27.2k,24k,1.2k,94
2254,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2255,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2256,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2257,Cognizant,3.6,60.2k,6L,6.3k,624
2258,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2259,HDFC Bank,3.8,51.1k,1.5L,3k,330
2260,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2261,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2262,HCLTech,3.4,44.8k,3.8L,4.5k,284
2263,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2264,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2265,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2266,Jio,4.4,33.1k,62.5k,4.1k,3
2267,Axis Bank,3.6,32.5k,1L,1.9k,192
2268,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2269,Amazon,3.9,31k,1.5L,5.8k,1.9k
2270,iEnergizer,4.6,27.2k,24k,1.2k,94
2271,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
2272,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2273,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2274,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2275,Cognizant,3.6,60.2k,6L,6.3k,624
2276,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2277,HDFC Bank,3.8,51.1k,1.5L,3k,330
2278,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2279,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2280,HCLTech,3.4,44.8k,3.8L,4.5k,284
2281,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2282,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2283,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2284,Jio,4.4,33.1k,62.5k,4.1k,3
2285,Axis Bank,3.6,32.5k,1L,1.9k,192
2286,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2287,Amazon,3.9,31k,1.5L,5.8k,1.9k
2288,iEnergizer,4.6,27.2k,24k,1.2k,94
2289,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
2290,LTIMindtree,3.6,26k,1.9L,3.4k,548
2291,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2292,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2293,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2294,Cognizant,3.6,60.2k,6L,6.3k,624
2295,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2296,HDFC Bank,3.8,51.1k,1.5L,3k,330
2297,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2298,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2299,HCLTech,3.4,44.8k,3.8L,4.5k,284
2300,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2301,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2302,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2303,Jio,4.4,33.1k,62.5k,4.1k,3
2304,Axis Bank,3.6,32.5k,1L,1.9k,192
2305,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2306,Amazon,3.9,31k,1.5L,5.8k,1.9k
2307,iEnergizer,4.6,27.2k,24k,1.2k,94
2308,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
2309,LTIMindtree,3.6,26k,1.9L,3.4k,548
2310,IBM,3.9,25.4k,2.1L,2.6k,2k
2311,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2312,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2313,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2314,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2315,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2316,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2317,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2318,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2319,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2320,Cognizant,3.6,60.2k,6L,6.3k,624
2321,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2322,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2323,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2324,Cognizant,3.6,60.2k,6L,6.3k,624
2325,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2326,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2327,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2328,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2329,Cognizant,3.6,60.2k,6L,6.3k,624
2330,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2331,HDFC Bank,3.8,51.1k,1.5L,3k,330
2332,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2333,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2334,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2335,Cognizant,3.6,60.2k,6L,6.3k,624
2336,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2337,HDFC Bank,3.8,51.1k,1.5L,3k,330
2338,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2339,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2340,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2341,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2342,Cognizant,3.6,60.2k,6L,6.3k,624
2343,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2344,HDFC Bank,3.8,51.1k,1.5L,3k,330
2345,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2346,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2347,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2348,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2349,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2350,Cognizant,3.6,60.2k,6L,6.3k,624
2351,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2352,HDFC Bank,3.8,51.1k,1.5L,3k,330
2353,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2354,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2355,HCLTech,3.4,44.8k,3.8L,4.5k,284
2356,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2357,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2358,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2359,Cognizant,3.6,60.2k,6L,6.3k,624
2360,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2361,HDFC Bank,3.8,51.1k,1.5L,3k,330
2362,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2363,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2364,HCLTech,3.4,44.8k,3.8L,4.5k,284
2365,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2366,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2367,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2368,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2369,Cognizant,3.6,60.2k,6L,6.3k,624
2370,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2371,HDFC Bank,3.8,51.1k,1.5L,3k,330
2372,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2373,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2374,HCLTech,3.4,44.8k,3.8L,4.5k,284
2375,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2376,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2377,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2378,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2379,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2380,Cognizant,3.6,60.2k,6L,6.3k,624
2381,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2382,HDFC Bank,3.8,51.1k,1.5L,3k,330
2383,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2384,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2385,HCLTech,3.4,44.8k,3.8L,4.5k,284
2386,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2387,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2388,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2389,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2390,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2391,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2392,Cognizant,3.6,60.2k,6L,6.3k,624
2393,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2394,HDFC Bank,3.8,51.1k,1.5L,3k,330
2395,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2396,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2397,HCLTech,3.4,44.8k,3.8L,4.5k,284
2398,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2399,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2400,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2401,Jio,4.4,33.1k,62.5k,4.1k,3
2402,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2403,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2404,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2405,Cognizant,3.6,60.2k,6L,6.3k,624
2406,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2407,HDFC Bank,3.8,51.1k,1.5L,3k,330
2408,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2409,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2410,HCLTech,3.4,44.8k,3.8L,4.5k,284
2411,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2412,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2413,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2414,Jio,4.4,33.1k,62.5k,4.1k,3
2415,Axis Bank,3.6,32.5k,1L,1.9k,192
2416,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2417,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2418,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2419,Cognizant,3.6,60.2k,6L,6.3k,624
2420,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2421,HDFC Bank,3.8,51.1k,1.5L,3k,330
2422,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2423,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2424,HCLTech,3.4,44.8k,3.8L,4.5k,284
2425,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2426,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2427,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2428,Jio,4.4,33.1k,62.5k,4.1k,3
2429,Axis Bank,3.6,32.5k,1L,1.9k,192
2430,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2431,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2432,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2433,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2434,Cognizant,3.6,60.2k,6L,6.3k,624
2435,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2436,HDFC Bank,3.8,51.1k,1.5L,3k,330
2437,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2438,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2439,HCLTech,3.4,44.8k,3.8L,4.5k,284
2440,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2441,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2442,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2443,Jio,4.4,33.1k,62.5k,4.1k,3
2444,Axis Bank,3.6,32.5k,1L,1.9k,192
2445,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2446,Amazon,3.9,31k,1.5L,5.8k,1.9k
2447,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2448,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2449,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2450,Cognizant,3.6,60.2k,6L,6.3k,624
2451,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2452,HDFC Bank,3.8,51.1k,1.5L,3k,330
2453,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2454,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2455,HCLTech,3.4,44.8k,3.8L,4.5k,284
2456,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2457,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2458,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2459,Jio,4.4,33.1k,62.5k,4.1k,3
2460,Axis Bank,3.6,32.5k,1L,1.9k,192
2461,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2462,Amazon,3.9,31k,1.5L,5.8k,1.9k
2463,iEnergizer,4.6,27.2k,24k,1.2k,94
2464,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2465,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2466,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2467,Cognizant,3.6,60.2k,6L,6.3k,624
2468,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2469,HDFC Bank,3.8,51.1k,1.5L,3k,330
2470,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2471,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2472,HCLTech,3.4,44.8k,3.8L,4.5k,284
2473,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2474,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2475,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2476,Jio,4.4,33.1k,62.5k,4.1k,3
2477,Axis Bank,3.6,32.5k,1L,1.9k,192
2478,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2479,Amazon,3.9,31k,1.5L,5.8k,1.9k
2480,iEnergizer,4.6,27.2k,24k,1.2k,94
2481,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
2482,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2483,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2484,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2485,Cognizant,3.6,60.2k,6L,6.3k,624
2486,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2487,HDFC Bank,3.8,51.1k,1.5L,3k,330
2488,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2489,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2490,HCLTech,3.4,44.8k,3.8L,4.5k,284
2491,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2492,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2493,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2494,Jio,4.4,33.1k,62.5k,4.1k,3
2495,Axis Bank,3.6,32.5k,1L,1.9k,192
2496,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2497,Amazon,3.9,31k,1.5L,5.8k,1.9k
2498,iEnergizer,4.6,27.2k,24k,1.2k,94
2499,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
2500,LTIMindtree,3.6,26k,1.9L,3.4k,548
2501,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2502,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2503,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2504,Cognizant,3.6,60.2k,6L,6.3k,624
2505,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
2506,HDFC Bank,3.8,51.1k,1.5L,3k,330
2507,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
2508,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
2509,HCLTech,3.4,44.8k,3.8L,4.5k,284
2510,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
2511,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
2512,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
2513,Jio,4.4,33.1k,62.5k,4.1k,3
2514,Axis Bank,3.6,32.5k,1L,1.9k,192
2515,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
2516,Amazon,3.9,31k,1.5L,5.8k,1.9k
2517,iEnergizer,4.6,27.2k,24k,1.2k,94
2518,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
2519,LTIMindtree,3.6,26k,1.9L,3.4k,548
2520,IBM,3.9,25.4k,2.1L,2.6k,2k
2521,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2522,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2523,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2524,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2525,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2526,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
2527,TCS,3.3,1.1L,9.8L,11.9k,2.7k
2528,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
2529,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
