,Company_Name,Ratings,Rating_Count,Salary,Interview,Jobs
12270,Birla Opus,4.0,891,1.9k,86,--
12271,Target,4.0,889,6.7k,137,131
12272,HomeLane,3.3,896,4.1k,92,35
12273,Egis India Consulting Engineers,4.2,895,2.4k,57,13
12274,Medha Servo Drives,4.3,894,3k,92,--
12275,SKH Metals,4.0,895,2.7k,78,4
12276,Steag Energy Services,4.3,895,2.8k,47,13
12277,OCS Group,4.1,893,2.6k,59,20
12278,Volkswagen,4.2,893,3k,53,--
12279,Bosch Chassis Systems,4.1,892,2.7k,46,--
12280,CIEL HR,4.0,892,3k,70,1
12281,AJIO,3.6,890,2.7k,65,--
12282,Yashoda Hospitals,3.9,890,3.3k,64,28
12283,Birla Opus,4.0,891,1.9k,86,--
12284,Target,4.0,889,6.7k,137,131
12285,Re Sustainability Limited,3.8,887,3k,58,40
12286,HomeLane,3.3,896,4.1k,92,35
12287,Egis India Consulting Engineers,4.2,895,2.4k,57,13
12288,Medha Servo Drives,4.3,894,3k,92,--
12289,SKH Metals,4.0,895,2.7k,78,4
12290,Steag Energy Services,4.3,895,2.8k,47,13
12291,OCS Group,4.1,893,2.6k,59,20
12292,Volkswagen,4.2,893,3k,53,--
12293,Bosch Chassis Systems,4.1,892,2.7k,46,--
12294,CIEL HR,4.0,892,3k,70,1
12295,AJIO,3.6,890,2.7k,65,--
12296,Yashoda Hospitals,3.9,890,3.3k,64,28
12297,Birla Opus,4.0,891,1.9k,86,--
12298,Target,4.0,889,6.7k,137,131
12299,Re Sustainability Limited,3.8,887,3k,58,40
12300,HT Media,3.1,886,4.7k,60,5
12301,HomeLane,3.3,896,4.1k,92,35
12302,Egis India Consulting Engineers,4.2,895,2.4k,57,13
12303,Medha Servo Drives,4.3,894,3k,92,--
12304,SKH Metals,4.0,895,2.7k,78,4
12305,Steag Energy Services,4.3,895,2.8k,47,13
12306,OCS Group,4.1,893,2.6k,59,20
12307,Volkswagen,4.2,893,3k,53,--
12308,Bosch Chassis Systems,4.1,892,2.7k,46,--
12309,CIEL HR,4.0,892,3k,70,1
12310,AJIO,3.6,890,2.7k,65,--
12311,Yashoda Hospitals,3.9,890,3.3k,64,28
12312,Birla Opus,4.0,891,1.9k,86,--
12313,Target,4.0,889,6.7k,137,131
12314,Re Sustainability Limited,3.8,887,3k,58,40
12315,HT Media,3.1,886,4.7k,60,5
12316,Vedanta Resources,3.7,886,4.9k,94,7
12317,HomeLane,3.3,896,4.1k,92,35
12318,Egis India Consulting Engineers,4.2,895,2.4k,57,13
12319,Medha Servo Drives,4.3,894,3k,92,--
12320,SKH Metals,4.0,895,2.7k,78,4
12321,Steag Energy Services,4.3,895,2.8k,47,13
12322,OCS Group,4.1,893,2.6k,59,20
12323,Volkswagen,4.2,893,3k,53,--
12324,Bosch Chassis Systems,4.1,892,2.7k,46,--
12325,CIEL HR,4.0,892,3k,70,1
12326,AJIO,3.6,890,2.7k,65,--
12327,Yashoda Hospitals,3.9,890,3.3k,64,28
12328,Birla Opus,4.0,891,1.9k,86,--
12329,Target,4.0,889,6.7k,137,131
12330,Re Sustainability Limited,3.8,887,3k,58,40
12331,HT Media,3.1,886,4.7k,60,5
12332,Vedanta Resources,3.7,886,4.9k,94,7
12333,BGR Energy Systems,3.8,885,3.2k,47,--
12334,HomeLane,3.3,896,4.1k,92,35
12335,Egis India Consulting Engineers,4.2,895,2.4k,57,13
12336,Medha Servo Drives,4.3,894,3k,92,--
12337,SKH Metals,4.0,895,2.7k,78,4
12338,Steag Energy Services,4.3,895,2.8k,47,13
12339,OCS Group,4.1,893,2.6k,59,20
12340,Volkswagen,4.2,893,3k,53,--
12341,Bosch Chassis Systems,4.1,892,2.7k,46,--
12342,CIEL HR,4.0,892,3k,70,1
12343,AJIO,3.6,890,2.7k,65,--
12344,Yashoda Hospitals,3.9,890,3.3k,64,28
12345,Birla Opus,4.0,891,1.9k,86,--
12346,Target,4.0,889,6.7k,137,131
12347,Re Sustainability Limited,3.8,887,3k,58,40
12348,HT Media,3.1,886,4.7k,60,5
12349,Vedanta Resources,3.7,886,4.9k,94,7
12350,BGR Energy Systems,3.8,885,3.2k,47,--
12351,Ashirvad Pipes,3.9,885,2.9k,68,19
12352,HomeLane,3.3,896,4.1k,92,35
12353,Egis India Consulting Engineers,4.2,895,2.4k,57,13
12354,Medha Servo Drives,4.3,894,3k,92,--
12355,SKH Metals,4.0,895,2.7k,78,4
12356,Steag Energy Services,4.3,895,2.8k,47,13
12357,OCS Group,4.1,893,2.6k,59,20
12358,Volkswagen,4.2,893,3k,53,--
12359,Bosch Chassis Systems,4.1,892,2.7k,46,--
12360,CIEL HR,4.0,892,3k,70,1
12361,AJIO,3.6,890,2.7k,65,--
12362,Yashoda Hospitals,3.9,890,3.3k,64,28
12363,Birla Opus,4.0,891,1.9k,86,--
12364,Target,4.0,889,6.7k,137,131
12365,Re Sustainability Limited,3.8,887,3k,58,40
12366,HT Media,3.1,886,4.7k,60,5
12367,Vedanta Resources,3.7,886,4.9k,94,7
12368,BGR Energy Systems,3.8,885,3.2k,47,--
12369,Ashirvad Pipes,3.9,885,2.9k,68,19
12370,Michelin,3.8,883,4.9k,64,36
12371,HomeLane,3.3,896,4.1k,92,35
12372,Egis India Consulting Engineers,4.2,895,2.4k,57,13
12373,Medha Servo Drives,4.3,894,3k,92,--
12374,SKH Metals,4.0,895,2.7k,78,4
12375,Steag Energy Services,4.3,895,2.8k,47,13
12376,OCS Group,4.1,893,2.6k,59,20
12377,Volkswagen,4.2,893,3k,53,--
12378,Bosch Chassis Systems,4.1,892,2.7k,46,--
12379,CIEL HR,4.0,892,3k,70,1
12380,AJIO,3.6,890,2.7k,65,--
12381,Yashoda Hospitals,3.9,890,3.3k,64,28
12382,Birla Opus,4.0,891,1.9k,86,--
12383,Target,4.0,889,6.7k,137,131
12384,Re Sustainability Limited,3.8,887,3k,58,40
12385,HT Media,3.1,886,4.7k,60,5
12386,Vedanta Resources,3.7,886,4.9k,94,7
12387,BGR Energy Systems,3.8,885,3.2k,47,--
12388,Ashirvad Pipes,3.9,885,2.9k,68,19
12389,Michelin,3.8,883,4.9k,64,36
12390,Alok Industries,3.5,882,3.2k,50,3
12391,LanceSoft,3.3,880,5.1k,67,5
12392,LanceSoft,3.3,880,5.1k,67,5
12393,Tata Chemicals,3.9,878,2.7k,76,8
12394,LanceSoft,3.3,880,5.1k,67,5
12395,Tata Chemicals,3.9,878,2.7k,76,8
12396,Vijay Sales,4.2,878,2.7k,63,1
12397,LanceSoft,3.3,880,5.1k,67,5
12398,Tata Chemicals,3.9,878,2.7k,76,8
12399,Vijay Sales,4.2,878,2.7k,63,1
12400,Updater Services,3.7,878,2.9k,48,15
12401,LanceSoft,3.3,880,5.1k,67,5
12402,Tata Chemicals,3.9,878,2.7k,76,8
12403,Vijay Sales,4.2,878,2.7k,63,1
12404,Updater Services,3.7,878,2.9k,48,15
12405,Musashi Auto Parts,3.9,877,2.9k,43,--
12406,LanceSoft,3.3,880,5.1k,67,5
12407,Tata Chemicals,3.9,878,2.7k,76,8
12408,Vijay Sales,4.2,878,2.7k,63,1
12409,Updater Services,3.7,878,2.9k,48,15
12410,Musashi Auto Parts,3.9,877,2.9k,43,--
12411,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12412,LanceSoft,3.3,880,5.1k,67,5
12413,Tata Chemicals,3.9,878,2.7k,76,8
12414,Vijay Sales,4.2,878,2.7k,63,1
12415,Updater Services,3.7,878,2.9k,48,15
12416,Musashi Auto Parts,3.9,877,2.9k,43,--
12417,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12418,JSW Paints,3.8,875,3.1k,97,1
12419,LanceSoft,3.3,880,5.1k,67,5
12420,Tata Chemicals,3.9,878,2.7k,76,8
12421,Vijay Sales,4.2,878,2.7k,63,1
12422,Updater Services,3.7,878,2.9k,48,15
12423,Musashi Auto Parts,3.9,877,2.9k,43,--
12424,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12425,JSW Paints,3.8,875,3.1k,97,1
12426,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12427,LanceSoft,3.3,880,5.1k,67,5
12428,Tata Chemicals,3.9,878,2.7k,76,8
12429,Vijay Sales,4.2,878,2.7k,63,1
12430,Updater Services,3.7,878,2.9k,48,15
12431,Musashi Auto Parts,3.9,877,2.9k,43,--
12432,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12433,JSW Paints,3.8,875,3.1k,97,1
12434,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12435,Marks & Spencer,3.9,874,3k,36,19
12436,LanceSoft,3.3,880,5.1k,67,5
12437,Tata Chemicals,3.9,878,2.7k,76,8
12438,Vijay Sales,4.2,878,2.7k,63,1
12439,Updater Services,3.7,878,2.9k,48,15
12440,Musashi Auto Parts,3.9,877,2.9k,43,--
12441,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12442,JSW Paints,3.8,875,3.1k,97,1
12443,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12444,Marks & Spencer,3.9,874,3k,36,19
12445,FastInfo,4.1,869,868,88,--
12446,LanceSoft,3.3,880,5.1k,67,5
12447,Tata Chemicals,3.9,878,2.7k,76,8
12448,Vijay Sales,4.2,878,2.7k,63,1
12449,Updater Services,3.7,878,2.9k,48,15
12450,Musashi Auto Parts,3.9,877,2.9k,43,--
12451,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12452,JSW Paints,3.8,875,3.1k,97,1
12453,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12454,Marks & Spencer,3.9,874,3k,36,19
12455,FastInfo,4.1,869,868,88,--
12456,Orient Electric,3.7,869,3.3k,62,4
12457,LanceSoft,3.3,880,5.1k,67,5
12458,Tata Chemicals,3.9,878,2.7k,76,8
12459,Vijay Sales,4.2,878,2.7k,63,1
12460,Updater Services,3.7,878,2.9k,48,15
12461,Musashi Auto Parts,3.9,877,2.9k,43,--
12462,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12463,JSW Paints,3.8,875,3.1k,97,1
12464,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12465,Marks & Spencer,3.9,874,3k,36,19
12466,FastInfo,4.1,869,868,88,--
12467,Orient Electric,3.7,869,3.3k,62,4
12468,ACL Digital,3.6,867,6.3k,90,75
12469,LanceSoft,3.3,880,5.1k,67,5
12470,Tata Chemicals,3.9,878,2.7k,76,8
12471,Vijay Sales,4.2,878,2.7k,63,1
12472,Updater Services,3.7,878,2.9k,48,15
12473,Musashi Auto Parts,3.9,877,2.9k,43,--
12474,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12475,JSW Paints,3.8,875,3.1k,97,1
12476,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12477,Marks & Spencer,3.9,874,3k,36,19
12478,FastInfo,4.1,869,868,88,--
12479,Orient Electric,3.7,869,3.3k,62,4
12480,ACL Digital,3.6,867,6.3k,90,75
12481,C.R.I. Pumps,3.9,865,2.7k,33,26
12482,LanceSoft,3.3,880,5.1k,67,5
12483,Tata Chemicals,3.9,878,2.7k,76,8
12484,Vijay Sales,4.2,878,2.7k,63,1
12485,Updater Services,3.7,878,2.9k,48,15
12486,Musashi Auto Parts,3.9,877,2.9k,43,--
12487,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12488,JSW Paints,3.8,875,3.1k,97,1
12489,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12490,Marks & Spencer,3.9,874,3k,36,19
12491,FastInfo,4.1,869,868,88,--
12492,Orient Electric,3.7,869,3.3k,62,4
12493,ACL Digital,3.6,867,6.3k,90,75
12494,C.R.I. Pumps,3.9,865,2.7k,33,26
12495,Next Education India,3.2,866,2.7k,50,34
12496,LanceSoft,3.3,880,5.1k,67,5
12497,Tata Chemicals,3.9,878,2.7k,76,8
12498,Vijay Sales,4.2,878,2.7k,63,1
12499,Updater Services,3.7,878,2.9k,48,15
12500,Musashi Auto Parts,3.9,877,2.9k,43,--
12501,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12502,JSW Paints,3.8,875,3.1k,97,1
12503,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12504,Marks & Spencer,3.9,874,3k,36,19
12505,FastInfo,4.1,869,868,88,--
12506,Orient Electric,3.7,869,3.3k,62,4
12507,ACL Digital,3.6,867,6.3k,90,75
12508,C.R.I. Pumps,3.9,865,2.7k,33,26
12509,Next Education India,3.2,866,2.7k,50,34
12510,"Commonwealth Bank of Australia, India",2.8,865,7.4k,112,5
12511,LanceSoft,3.3,880,5.1k,67,5
12512,Tata Chemicals,3.9,878,2.7k,76,8
12513,Vijay Sales,4.2,878,2.7k,63,1
12514,Updater Services,3.7,878,2.9k,48,15
12515,Musashi Auto Parts,3.9,877,2.9k,43,--
12516,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12517,JSW Paints,3.8,875,3.1k,97,1
12518,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12519,Marks & Spencer,3.9,874,3k,36,19
12520,FastInfo,4.1,869,868,88,--
12521,Orient Electric,3.7,869,3.3k,62,4
12522,ACL Digital,3.6,867,6.3k,90,75
12523,C.R.I. Pumps,3.9,865,2.7k,33,26
12524,Next Education India,3.2,866,2.7k,50,34
12525,"Commonwealth Bank of Australia, India",2.8,865,7.4k,112,5
12526,Centum Electronics,3.5,864,3.6k,29,1
12527,LanceSoft,3.3,880,5.1k,67,5
12528,Tata Chemicals,3.9,878,2.7k,76,8
12529,Vijay Sales,4.2,878,2.7k,63,1
12530,Updater Services,3.7,878,2.9k,48,15
12531,Musashi Auto Parts,3.9,877,2.9k,43,--
12532,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12533,JSW Paints,3.8,875,3.1k,97,1
12534,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12535,Marks & Spencer,3.9,874,3k,36,19
12536,FastInfo,4.1,869,868,88,--
12537,Orient Electric,3.7,869,3.3k,62,4
12538,ACL Digital,3.6,867,6.3k,90,75
12539,C.R.I. Pumps,3.9,865,2.7k,33,26
12540,Next Education India,3.2,866,2.7k,50,34
12541,"Commonwealth Bank of Australia, India",2.8,865,7.4k,112,5
12542,Centum Electronics,3.5,864,3.6k,29,1
12543,Carborundum Universal Limited,3.7,863,3.5k,38,--
12544,LanceSoft,3.3,880,5.1k,67,5
12545,Tata Chemicals,3.9,878,2.7k,76,8
12546,Vijay Sales,4.2,878,2.7k,63,1
12547,Updater Services,3.7,878,2.9k,48,15
12548,Musashi Auto Parts,3.9,877,2.9k,43,--
12549,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12550,JSW Paints,3.8,875,3.1k,97,1
12551,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12552,Marks & Spencer,3.9,874,3k,36,19
12553,FastInfo,4.1,869,868,88,--
12554,Orient Electric,3.7,869,3.3k,62,4
12555,ACL Digital,3.6,867,6.3k,90,75
12556,C.R.I. Pumps,3.9,865,2.7k,33,26
12557,Next Education India,3.2,866,2.7k,50,34
12558,"Commonwealth Bank of Australia, India",2.8,865,7.4k,112,5
12559,Centum Electronics,3.5,864,3.6k,29,1
12560,Carborundum Universal Limited,3.7,863,3.5k,38,--
12561,Sona Comstar,4.0,863,3.8k,76,1
12562,LanceSoft,3.3,880,5.1k,67,5
12563,Tata Chemicals,3.9,878,2.7k,76,8
12564,Vijay Sales,4.2,878,2.7k,63,1
12565,Updater Services,3.7,878,2.9k,48,15
12566,Musashi Auto Parts,3.9,877,2.9k,43,--
12567,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12568,JSW Paints,3.8,875,3.1k,97,1
12569,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12570,Marks & Spencer,3.9,874,3k,36,19
12571,FastInfo,4.1,869,868,88,--
12572,Orient Electric,3.7,869,3.3k,62,4
12573,ACL Digital,3.6,867,6.3k,90,75
12574,C.R.I. Pumps,3.9,865,2.7k,33,26
12575,Next Education India,3.2,866,2.7k,50,34
12576,"Commonwealth Bank of Australia, India",2.8,865,7.4k,112,5
12577,Centum Electronics,3.5,864,3.6k,29,1
12578,Carborundum Universal Limited,3.7,863,3.5k,38,--
12579,Sona Comstar,4.0,863,3.8k,76,1
12580,Wakefit,4.0,863,2.9k,79,21
12581,LanceSoft,3.3,880,5.1k,67,5
12582,Tata Chemicals,3.9,878,2.7k,76,8
12583,Vijay Sales,4.2,878,2.7k,63,1
12584,Updater Services,3.7,878,2.9k,48,15
12585,Musashi Auto Parts,3.9,877,2.9k,43,--
12586,TNQ Tech Private Limited,3.5,877,3.9k,66,18
12587,JSW Paints,3.8,875,3.1k,97,1
12588,Regulated Council of Immigration Consultants,4.9,874,--,--,--
12589,Marks & Spencer,3.9,874,3k,36,19
12590,FastInfo,4.1,869,868,88,--
12591,Orient Electric,3.7,869,3.3k,62,4
12592,ACL Digital,3.6,867,6.3k,90,75
12593,C.R.I. Pumps,3.9,865,2.7k,33,26
12594,Next Education India,3.2,866,2.7k,50,34
12595,"Commonwealth Bank of Australia, India",2.8,865,7.4k,112,5
12596,Centum Electronics,3.5,864,3.6k,29,1
12597,Carborundum Universal Limited,3.7,863,3.5k,38,--
12598,Sona Comstar,4.0,863,3.8k,76,1
12599,Wakefit,4.0,863,2.9k,79,21
12600,Greenlam Industries,4.1,863,2.9k,61,12
12601,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12602,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12603,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12604,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12605,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12606,MAS Financial Services,3.7,861,2.2k,55,55
12607,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12608,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12609,MAS Financial Services,3.7,861,2.2k,55,55
12610,Tata Starbucks,4.0,860,1.9k,61,332
12611,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12612,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12613,MAS Financial Services,3.7,861,2.2k,55,55
12614,Tata Starbucks,4.0,860,1.9k,61,332
12615,Future Focus Infotech,3.3,860,4.2k,57,--
12616,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12617,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12618,MAS Financial Services,3.7,861,2.2k,55,55
12619,Tata Starbucks,4.0,860,1.9k,61,332
12620,Future Focus Infotech,3.3,860,4.2k,57,--
12621,National Health Mission,3.4,858,2.3k,34,--
12622,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12623,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12624,MAS Financial Services,3.7,861,2.2k,55,55
12625,Tata Starbucks,4.0,860,1.9k,61,332
12626,Future Focus Infotech,3.3,860,4.2k,57,--
12627,National Health Mission,3.4,858,2.3k,34,--
12628,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12629,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12630,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12631,MAS Financial Services,3.7,861,2.2k,55,55
12632,Tata Starbucks,4.0,860,1.9k,61,332
12633,Future Focus Infotech,3.3,860,4.2k,57,--
12634,National Health Mission,3.4,858,2.3k,34,--
12635,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12636,Parekh Integrated Services,4.1,857,2.6k,42,21
12637,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12638,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12639,MAS Financial Services,3.7,861,2.2k,55,55
12640,Tata Starbucks,4.0,860,1.9k,61,332
12641,Future Focus Infotech,3.3,860,4.2k,57,--
12642,National Health Mission,3.4,858,2.3k,34,--
12643,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12644,Parekh Integrated Services,4.1,857,2.6k,42,21
12645,Magna International,3.8,856,5.5k,52,92
12646,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12647,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12648,MAS Financial Services,3.7,861,2.2k,55,55
12649,Tata Starbucks,4.0,860,1.9k,61,332
12650,Future Focus Infotech,3.3,860,4.2k,57,--
12651,National Health Mission,3.4,858,2.3k,34,--
12652,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12653,Parekh Integrated Services,4.1,857,2.6k,42,21
12654,Magna International,3.8,856,5.5k,52,92
12655,Silaris Informations,3.0,855,2.8k,59,2
12656,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12657,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12658,MAS Financial Services,3.7,861,2.2k,55,55
12659,Tata Starbucks,4.0,860,1.9k,61,332
12660,Future Focus Infotech,3.3,860,4.2k,57,--
12661,National Health Mission,3.4,858,2.3k,34,--
12662,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12663,Parekh Integrated Services,4.1,857,2.6k,42,21
12664,Magna International,3.8,856,5.5k,52,92
12665,Silaris Informations,3.0,855,2.8k,59,2
12666,Athena BPO,3.3,856,2.8k,56,--
12667,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12668,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12669,MAS Financial Services,3.7,861,2.2k,55,55
12670,Tata Starbucks,4.0,860,1.9k,61,332
12671,Future Focus Infotech,3.3,860,4.2k,57,--
12672,National Health Mission,3.4,858,2.3k,34,--
12673,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12674,Parekh Integrated Services,4.1,857,2.6k,42,21
12675,Magna International,3.8,856,5.5k,52,92
12676,Silaris Informations,3.0,855,2.8k,59,2
12677,Athena BPO,3.3,856,2.8k,56,--
12678,Bechtel,3.9,854,3.6k,74,32
12679,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12680,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12681,MAS Financial Services,3.7,861,2.2k,55,55
12682,Tata Starbucks,4.0,860,1.9k,61,332
12683,Future Focus Infotech,3.3,860,4.2k,57,--
12684,National Health Mission,3.4,858,2.3k,34,--
12685,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12686,Parekh Integrated Services,4.1,857,2.6k,42,21
12687,Magna International,3.8,856,5.5k,52,92
12688,Silaris Informations,3.0,855,2.8k,59,2
12689,Athena BPO,3.3,856,2.8k,56,--
12690,Bechtel,3.9,854,3.6k,74,32
12691,Precision Infomatic M Pvt Ltd,3.8,853,2.8k,55,9
12692,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12693,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12694,MAS Financial Services,3.7,861,2.2k,55,55
12695,Tata Starbucks,4.0,860,1.9k,61,332
12696,Future Focus Infotech,3.3,860,4.2k,57,--
12697,National Health Mission,3.4,858,2.3k,34,--
12698,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12699,Parekh Integrated Services,4.1,857,2.6k,42,21
12700,Magna International,3.8,856,5.5k,52,92
12701,Silaris Informations,3.0,855,2.8k,59,2
12702,Athena BPO,3.3,856,2.8k,56,--
12703,Bechtel,3.9,854,3.6k,74,32
12704,Precision Infomatic M Pvt Ltd,3.8,853,2.8k,55,9
12705,Ageas Federal Life Insurance,3.5,852,2.3k,56,31
12706,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12707,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12708,MAS Financial Services,3.7,861,2.2k,55,55
12709,Tata Starbucks,4.0,860,1.9k,61,332
12710,Future Focus Infotech,3.3,860,4.2k,57,--
12711,National Health Mission,3.4,858,2.3k,34,--
12712,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12713,Parekh Integrated Services,4.1,857,2.6k,42,21
12714,Magna International,3.8,856,5.5k,52,92
12715,Silaris Informations,3.0,855,2.8k,59,2
12716,Athena BPO,3.3,856,2.8k,56,--
12717,Bechtel,3.9,854,3.6k,74,32
12718,Precision Infomatic M Pvt Ltd,3.8,853,2.8k,55,9
12719,Ageas Federal Life Insurance,3.5,852,2.3k,56,31
12720,WSP,4.2,851,3.6k,106,59
12721,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12722,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12723,MAS Financial Services,3.7,861,2.2k,55,55
12724,Tata Starbucks,4.0,860,1.9k,61,332
12725,Future Focus Infotech,3.3,860,4.2k,57,--
12726,National Health Mission,3.4,858,2.3k,34,--
12727,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12728,Parekh Integrated Services,4.1,857,2.6k,42,21
12729,Magna International,3.8,856,5.5k,52,92
12730,Silaris Informations,3.0,855,2.8k,59,2
12731,Athena BPO,3.3,856,2.8k,56,--
12732,Bechtel,3.9,854,3.6k,74,32
12733,Precision Infomatic M Pvt Ltd,3.8,853,2.8k,55,9
12734,Ageas Federal Life Insurance,3.5,852,2.3k,56,31
12735,WSP,4.2,851,3.6k,106,59
12736,Apar Industries,4.0,852,3.3k,60,5
12737,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12738,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12739,MAS Financial Services,3.7,861,2.2k,55,55
12740,Tata Starbucks,4.0,860,1.9k,61,332
12741,Future Focus Infotech,3.3,860,4.2k,57,--
12742,National Health Mission,3.4,858,2.3k,34,--
12743,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12744,Parekh Integrated Services,4.1,857,2.6k,42,21
12745,Magna International,3.8,856,5.5k,52,92
12746,Silaris Informations,3.0,855,2.8k,59,2
12747,Athena BPO,3.3,856,2.8k,56,--
12748,Bechtel,3.9,854,3.6k,74,32
12749,Precision Infomatic M Pvt Ltd,3.8,853,2.8k,55,9
12750,Ageas Federal Life Insurance,3.5,852,2.3k,56,31
12751,WSP,4.2,851,3.6k,106,59
12752,Apar Industries,4.0,852,3.3k,60,5
12753,Shilpa Medicare,3.4,851,3.8k,64,9
12754,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12755,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12756,MAS Financial Services,3.7,861,2.2k,55,55
12757,Tata Starbucks,4.0,860,1.9k,61,332
12758,Future Focus Infotech,3.3,860,4.2k,57,--
12759,National Health Mission,3.4,858,2.3k,34,--
12760,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12761,Parekh Integrated Services,4.1,857,2.6k,42,21
12762,Magna International,3.8,856,5.5k,52,92
12763,Silaris Informations,3.0,855,2.8k,59,2
12764,Athena BPO,3.3,856,2.8k,56,--
12765,Bechtel,3.9,854,3.6k,74,32
12766,Precision Infomatic M Pvt Ltd,3.8,853,2.8k,55,9
12767,Ageas Federal Life Insurance,3.5,852,2.3k,56,31
12768,WSP,4.2,851,3.6k,106,59
12769,Apar Industries,4.0,852,3.3k,60,5
12770,Shilpa Medicare,3.4,851,3.8k,64,9
12771,M3M India,4.0,850,3.2k,62,--
12772,RAMTeCH Software Solutions,3.7,862,3.4k,45,5
12773,Intellipaat Software Solutions,3.8,861,1.9k,174,--
12774,MAS Financial Services,3.7,861,2.2k,55,55
12775,Tata Starbucks,4.0,860,1.9k,61,332
12776,Future Focus Infotech,3.3,860,4.2k,57,--
12777,National Health Mission,3.4,858,2.3k,34,--
12778,Acme Cleantech Solutions,4.0,859,2.6k,83,18
12779,Parekh Integrated Services,4.1,857,2.6k,42,21
12780,Magna International,3.8,856,5.5k,52,92
